Listing ID,Employee Name,Client Name,Date of Transaction,Status,Final Price,Agent Fee Percentage
4567368210,"Jones, Sarah","Campbell, Bradley",2024-02-07,pending rental,,
4567368210,"Jones, Sarah","Campbell, Bradley",2024-02-13,rented,2731.49,100
1695023895,"Taylor, Jessica","Perez, James",2021-07-17,pending rental,,
1695023895,"Taylor, Jessica","Perez, James",2021-08-02,rented,4853.88,100
8952391055,"Gomez, Shannon","Ramirez, David",2021-05-20,pending sale,,
8952391055,"Gomez, Shannon",,2021-06-07,relisted,,
4274633339,"Smith, Joshua","Barber, Tammy",2022-12-14,pending rental,,
4274633339,"Smith, Joshua",,2023-01-12,relisted,,
4731862495,"Howard, Katherine","Watson, Teresa",2022-02-13,pending rental,,
4731862495,"Howard, Katherine","Watson, Teresa",2022-02-15,rented,2111.44,100
2568431465,"Klein, Brian","Hart, Bradley",2021-11-07,pending rental,,
2568431465,"Klein, Brian","Hart, Bradley",2021-11-21,rented,2381.17,100
9109471400,"Olson, Andrea","Benton, Lawrence",2021-08-18,pending sale,,
9109471400,"Olson, Andrea",,2021-08-20,relisted,,
8416953802,"Perry, Cynthia","Fernandez, Tyler",2024-01-22,pending sale,,
8416953802,"Perry, Cynthia",,2024-02-02,relisted,,
2172410000,"Lewis, Kara","Ellis, Heather",2023-07-06,pending rental,,
2172410000,"Lewis, Kara","Ellis, Heather",2023-07-26,rented,4182.2,100
8649856063,"Williams, Kristy","Nichols, Eric",2022-02-07,pending rental,,
8649856063,"Williams, Kristy",,2022-02-25,relisted,,
2268362832,"Shaw, Thomas","Contreras, Samantha",2022-06-06,pending sale,,
2268362832,"Shaw, Thomas","Contreras, Samantha",2022-06-14,sold,563582.04,4.186539286397865
2419026744,"Barnes, Michael","Page, Heidi",2021-07-07,pending rental,,
2419026744,"Barnes, Michael",,2021-07-14,relisted,,
1508892460,"Dodson, Rhonda","Webb, Erica",2021-07-08,pending rental,,
1508892460,"Dodson, Rhonda","Webb, Erica",2021-07-18,rented,5146.55,100
7388679448,"Wood, Katelyn","Brown, Julie",2022-03-01,pending sale,,
7388679448,"Wood, Katelyn","Brown, Julie",2022-03-16,sold,2073061.62,3.2064664873677797
5134951113,"Pham, Karen","Alexander, Robert",2023-11-21,pending rental,,
5134951113,"Pham, Karen","Alexander, Robert",2023-12-10,rented,4816.23,100
5296266691,"Galvan, Alyssa","Rogers, Anthony",2023-10-12,pending rental,,
5296266691,"Galvan, Alyssa","Rogers, Anthony",2023-10-31,rented,1686.84,100
8314396794,"Andrews, Faith","Pena, Karen",2022-05-29,pending sale,,
8314396794,"Andrews, Faith",,2022-06-28,relisted,,
8007124447,"Meyer, Valerie","Hopkins, James",2022-04-22,pending sale,,
8007124447,"Meyer, Valerie",,2022-05-09,relisted,,
1329540928,"Miller, Danielle","Mcdonald, Courtney",2022-08-04,pending rental,,
1329540928,"Miller, Danielle","Mcdonald, Courtney",2022-08-17,rented,2816.55,100
9547092947,"Perry, Cynthia","Burns, Carrie",2021-07-10,pending rental,,
9547092947,"Perry, Cynthia",,2021-07-19,relisted,,
1853741705,"Gray, Christina","Reyes, Laura",2023-10-28,pending rental,,
1853741705,"Gray, Christina","Reyes, Laura",2023-11-06,rented,3926.59,100
3064654571,"Garcia, Craig","Watkins, Robert",2023-12-31,pending rental,,
3064654571,"Garcia, Craig","Watkins, Robert",2024-01-15,rented,3374.48,100
5880509614,"Pham, Karen","Gonzales, Jennifer",2023-07-07,pending rental,,
5880509614,"Pham, Karen","Gonzales, Jennifer",2023-08-01,rented,2655.3,100
6358454279,"Murillo, Lydia","Stephens, Paula",2023-02-09,pending sale,,
6358454279,"Murillo, Lydia","Stephens, Paula",2023-03-02,sold,625297.49,5.328630238148407
5993794365,"Leon, Patrick","Scott, Charles",2022-05-23,pending rental,,
5993794365,"Leon, Patrick","Scott, Charles",2022-06-19,rented,4798.23,100
6789248518,"Grant, Douglas","Anderson, Courtney",2021-08-15,pending rental,,
6789248518,"Grant, Douglas",,2021-08-22,relisted,,
4460423540,"Vaughan, Robert","Young, Amy",2021-10-17,pending sale,,
4460423540,"Vaughan, Robert",,2021-11-05,relisted,,
4151209592,"Fry, Joseph","Ritter, Megan",2024-01-03,pending sale,,
4151209592,"Fry, Joseph",,2024-01-14,relisted,,
7491332510,"Terry, Zachary","Williams, Megan",2023-08-12,pending rental,,
7491332510,"Terry, Zachary",,2023-08-13,relisted,,
5243318893,"Anderson, Joseph","Hart, Bradley",2021-06-12,pending rental,,
5243318893,"Anderson, Joseph",,2021-07-02,relisted,,
1874306426,"Skinner, Aaron","Robertson, Paul",2022-11-01,pending rental,,
1874306426,"Skinner, Aaron",,2022-11-21,relisted,,
6601850622,"Jones, Sarah","King, Larry",2023-01-04,pending rental,,
6601850622,"Jones, Sarah",,2023-02-02,relisted,,
3351946108,"Leon, Patrick","Wilkins, Edwin",2023-10-12,pending sale,,
3351946108,"Leon, Patrick",,2023-10-24,relisted,,
2587950132,"Leon, Patrick","Bond, Anthony",2024-04-05,pending rental,,
2587950132,"Leon, Patrick",,2024-04-11,relisted,,
9702449017,"Howard, Katherine","Harris, Julie",2024-01-04,pending rental,,
9702449017,"Howard, Katherine","Harris, Julie",2024-01-07,rented,4177.82,100
2284161699,"Campbell, Christopher","Lindsey, Zachary",2021-05-20,pending sale,,
2284161699,"Campbell, Christopher","Lindsey, Zachary",2021-06-11,sold,1996187.89,4.8840558451597165
4003599900,"Johnson, Angelica","Johnson, Debra",2024-01-23,pending rental,,
4003599900,"Johnson, Angelica","Johnson, Debra",2024-02-06,rented,4514.46,100
5800159247,"Brown, Ryan","Pena, Timothy",2022-04-14,pending rental,,
5800159247,"Brown, Ryan","Pena, Timothy",2022-04-24,rented,2417.34,100
1131940548,"Fry, Joseph","Kane, Oscar",2023-03-06,pending sale,,
1131940548,"Fry, Joseph",,2023-04-03,relisted,,
5702364991,"Mcgrath, Alison","Wall, Erica",2023-06-22,pending sale,,
5702364991,"Mcgrath, Alison","Wall, Erica",2023-07-19,sold,1223071.42,4.785588567762815
2004644993,"Obrien, Stephanie","Carney, Annette",2024-02-18,pending sale,,
2004644993,"Obrien, Stephanie",,2024-03-02,relisted,,
2000797189,"Taylor, Jessica","Kent, Robert",2024-03-16,pending rental,,
2000797189,"Taylor, Jessica",,2024-04-02,relisted,,
8810458828,"Bradley, Michael","Lee, Joshua",2023-12-28,pending sale,,
8810458828,"Bradley, Michael","Lee, Joshua",2023-12-29,sold,1400591.12,3.41511764226349
6810359619,"Evans, Christina","Davidson, Steven",2024-03-28,pending rental,,
6810359619,"Evans, Christina","Davidson, Steven",2024-04-20,rented,3821.24,100
8301297808,"Lopez, Katherine","Adams, Rita",2023-08-07,pending rental,,
8301297808,"Lopez, Katherine",,2023-08-29,relisted,,
2665693396,"Romero, Diane","Carr, Kelly",2023-03-23,pending rental,,
2665693396,"Romero, Diane","Carr, Kelly",2023-04-01,rented,2626.35,100
6577734666,"Gibbs, Anthony","Brown, Roberta",2022-01-05,pending rental,,
6577734666,"Gibbs, Anthony",,2022-01-25,relisted,,
3244753508,"Koch, Luis","Robertson, Adam",2022-09-30,pending sale,,
3244753508,"Koch, Luis","Robertson, Adam",2022-10-08,sold,1935943.99,4.888020555012256
5805203401,"Gonzales, Catherine","Ellison, Vanessa",2024-01-17,pending rental,,
5805203401,"Gonzales, Catherine",,2024-01-18,relisted,,
8874623144,"Taylor, Jessica","Peterson, Traci",2024-01-03,pending sale,,
8874623144,"Taylor, Jessica",,2024-01-14,relisted,,
5183320671,"Davis, Ashley","Fischer, Lisa",2023-03-07,pending rental,,
5183320671,"Davis, Ashley","Fischer, Lisa",2023-03-28,rented,3177.75,100
2963843556,"Carlson, Megan","Cisneros, Melissa",2024-04-16,pending sale,,
2963843556,"Carlson, Megan","Cisneros, Melissa",2024-04-24,sold,1725814.86,4.496946319876565
9720173667,"Gonzales, Catherine","Conway, Jon",2021-05-07,pending rental,,
9720173667,"Gonzales, Catherine",,2021-05-08,relisted,,
9166595707,"Dodson, Rhonda","Tucker, Michael",2022-08-08,pending sale,,
9166595707,"Dodson, Rhonda",,2022-08-10,relisted,,
8650188185,"Collier, James","Waters, Michael",2022-11-18,pending rental,,
8650188185,"Collier, James",,2022-11-19,relisted,,
3323754438,"Evans, Teresa","Brewer, Mariah",2023-08-28,pending rental,,
3323754438,"Evans, Teresa","Brewer, Mariah",2023-09-22,rented,4141.75,100
8454191184,"Lewis, Kara","Herrera, Katherine",2022-10-30,pending rental,,
8454191184,"Lewis, Kara",,2022-11-02,relisted,,
5908024945,"Parker, Stephanie","Williams, Kimberly",2023-02-17,pending sale,,
5908024945,"Parker, Stephanie","Williams, Kimberly",2023-03-05,sold,614339.2,5.913761934318363
6019165726,"Mata, Miranda","Armstrong, Makayla",2024-03-28,pending rental,,
6019165726,"Mata, Miranda",,2024-04-14,relisted,,
5858043984,"Ross, Molly","Williams, Justin",2024-02-17,pending rental,,
5858043984,"Ross, Molly","Williams, Justin",2024-02-26,rented,4763.13,100
4029531698,"Cameron, Katie","Bryan, Jody",2021-09-30,pending rental,,
4029531698,"Cameron, Katie","Bryan, Jody",2021-10-11,rented,1951.87,100
7574530027,"Watson, Anthony","Rubio, Howard",2021-05-30,pending rental,,
7574530027,"Watson, Anthony",,2021-06-18,relisted,,
3000523800,"Frye, Angela","Burton, Miguel",2023-09-28,pending rental,,
3000523800,"Frye, Angela",,2023-10-22,relisted,,
2843537916,"Cordova, Virginia","George, Paula",2021-11-15,pending sale,,
2843537916,"Cordova, Virginia",,2021-12-03,relisted,,
1684975967,"Garcia, Christopher","Gallagher, Christian",2023-01-16,pending sale,,
1684975967,"Garcia, Christopher","Gallagher, Christian",2023-02-08,sold,437117.93,5.323296520927558
6835494588,"Romero, Diane","Frazier, Kimberly",2023-12-23,pending rental,,
6835494588,"Romero, Diane",,2024-01-15,relisted,,
7811043553,"Roberts, Sandra","Robbins, Steven",2022-01-03,pending sale,,
7811043553,"Roberts, Sandra",,2022-01-07,relisted,,
1639165824,"Shaw, Thomas","Fischer, Lisa",2021-12-28,pending rental,,
1639165824,"Shaw, Thomas",,2022-01-20,relisted,,
1241391037,"Walsh, Timothy","Perez, James",2023-03-05,pending sale,,
1241391037,"Walsh, Timothy",,2023-03-13,relisted,,
7902510051,"Gray, Christina","Alexander, Lisa",2023-09-26,pending sale,,
7902510051,"Gray, Christina",,2023-10-22,relisted,,
6389994205,"Fry, Joseph","Curtis, Patrick",2023-12-20,pending rental,,
6389994205,"Fry, Joseph",,2024-01-17,relisted,,
2429011264,"Skinner, Aaron","Fox, Rhonda",2024-04-01,pending rental,,
2429011264,"Skinner, Aaron",,2024-04-16,relisted,,
2729755529,"Watson, Anthony","Anderson, Stephanie",2023-11-28,pending sale,,
2729755529,"Watson, Anthony",,2023-12-21,relisted,,
3141374099,"Harris, Jennifer","Hines, David",2023-03-16,pending sale,,
3141374099,"Harris, Jennifer",,2023-03-29,relisted,,
4743429669,"Taylor, Jessica","Shannon, Richard",2023-01-28,pending rental,,
4743429669,"Taylor, Jessica","Shannon, Richard",2023-02-13,rented,4535.43,100
4251196064,"Roberts, Sandra","Warren, Russell",2022-05-20,pending rental,,
4251196064,"Roberts, Sandra",,2022-05-21,relisted,,
6082649605,"Koch, Luis","Adams, Rachel",2021-04-29,pending rental,,
6082649605,"Koch, Luis","Adams, Rachel",2021-05-18,rented,5325.01,100
2498960324,"Olson, Andrea","Smith, Malik",2022-03-07,pending sale,,
2498960324,"Olson, Andrea",,2022-03-20,relisted,,
9837341693,"Greene, Courtney","Evans, Daniel",2023-05-28,pending sale,,
9837341693,"Greene, Courtney",,2023-06-12,relisted,,
4000205526,"Dodson, Rhonda","Serrano, Wanda",2022-08-19,pending rental,,
4000205526,"Dodson, Rhonda",,2022-08-22,relisted,,
2363911490,"Miller, Danielle","Turner, Tanya",2023-05-27,pending sale,,
2363911490,"Miller, Danielle",,2023-06-14,relisted,,
8372509930,"Bradley, Michael","Gordon, Dawn",2023-01-10,pending sale,,
8372509930,"Bradley, Michael",,2023-01-16,relisted,,
5317868422,"Garcia, Hannah","Melton, Brent",2023-05-16,pending rental,,
5317868422,"Garcia, Hannah","Melton, Brent",2023-06-07,rented,5271.41,100
9374723025,"Perry, Cynthia","Russo, Lisa",2023-09-25,pending rental,,
9374723025,"Perry, Cynthia",,2023-10-07,relisted,,
7465526137,"Romero, Diane","Bernard, Marvin",2021-12-09,pending rental,,
7465526137,"Romero, Diane",,2021-12-26,relisted,,
9045071788,"Perry, Cynthia","Allen, Robert",2021-11-20,pending rental,,
9045071788,"Perry, Cynthia",,2021-11-22,relisted,,
7249779738,"Wheeler, Michelle","Gates, Rachel",2023-09-30,pending sale,,
7249779738,"Wheeler, Michelle",,2023-10-05,relisted,,
4041890227,"Collier, James","Gray, Kimberly",2024-03-01,pending sale,,
4041890227,"Collier, James",,2024-03-13,relisted,,
7160536955,"Taylor, Jessica","Smith, Courtney",2022-01-28,pending rental,,
7160536955,"Taylor, Jessica","Smith, Courtney",2022-02-22,rented,1532.59,100
5396173169,"Frye, Angela","Robinson, Annette",2023-03-21,pending rental,,
5396173169,"Frye, Angela",,2023-03-31,relisted,,
2055046104,"Howard, Katherine","Wilson, Kathryn",2024-02-23,pending sale,,
2055046104,"Howard, Katherine",,2024-03-15,relisted,,
8584942181,"Ross, Patricia","Russell, Thomas",2022-04-16,pending rental,,
8584942181,"Ross, Patricia",,2022-05-10,relisted,,
1974035630,"Hodges, Patrick","Lee, John",2021-05-08,pending sale,,
1974035630,"Hodges, Patrick","Lee, John",2021-05-10,sold,1767399.44,4.4406215060139775
4076684234,"Smith, Joshua","Savage, Lori",2021-07-04,pending sale,,
4076684234,"Smith, Joshua",,2021-07-11,relisted,,
2754077556,"Mcguire, Jeanette","Miranda, Harold",2022-02-18,pending sale,,
2754077556,"Mcguire, Jeanette","Miranda, Harold",2022-02-22,sold,416984.68,3.8671027984408903
6439000423,"Johnson, Angelica","Gray, Michael",2022-04-21,pending sale,,
6439000423,"Johnson, Angelica",,2022-05-17,relisted,,
7195245985,"Barrett, Joy","Watkins, Robert",2021-05-19,pending sale,,
7195245985,"Barrett, Joy",,2021-06-02,relisted,,
2040648541,"Williams, Kristy","Johnson, Tyler",2023-04-28,pending sale,,
2040648541,"Williams, Kristy","Johnson, Tyler",2023-05-22,sold,1455533.64,5.349569143885155
4581343079,"Howard, Katherine","Rivera, Paul",2022-10-17,pending sale,,
4581343079,"Howard, Katherine",,2022-10-20,relisted,,
7247956617,"Shaffer, Jacqueline","Gray, Michelle",2022-06-27,pending sale,,
7247956617,"Shaffer, Jacqueline",,2022-07-05,relisted,,
2458009110,"Obrien, Stephanie","Kirk, Joseph",2023-03-14,pending rental,,
2458009110,"Obrien, Stephanie","Kirk, Joseph",2023-03-27,rented,4275.89,100
4688231075,"Morse, Randy","Nichols, Erika",2022-07-12,pending rental,,
4688231075,"Morse, Randy","Nichols, Erika",2022-08-07,rented,5135.98,100
5398401714,"Paul, Ashley","Schwartz, Gregory",2023-04-14,pending rental,,
5398401714,"Paul, Ashley",,2023-04-24,relisted,,
1505549096,"Dodson, Rhonda","Lopez, Maria",2022-09-02,pending rental,,
1505549096,"Dodson, Rhonda",,2022-09-26,relisted,,
3967942322,"Hopkins, Andrew","Mitchell, Amanda",2022-07-06,pending rental,,
3967942322,"Hopkins, Andrew","Mitchell, Amanda",2022-08-05,rented,4605.81,100
7368390980,"Turner, Cynthia","Duncan, Troy",2022-07-28,pending sale,,
7368390980,"Turner, Cynthia","Duncan, Troy",2022-08-11,sold,177782.32,5.033609500875185
9320586186,"Norris, Joshua","Fischer, Lisa",2024-04-17,pending sale,,
9320586186,"Norris, Joshua",,2024-05-09,relisted,,
9159673295,"Lopez, Katherine","Sherman, Christopher",2023-09-06,pending rental,,
9159673295,"Lopez, Katherine",,2023-09-08,relisted,,
6503459925,"Miller, Danielle","Chen, Donna",2023-07-17,pending sale,,
6503459925,"Miller, Danielle",,2023-08-07,relisted,,
3023461438,"Hodges, Patrick","Tucker, Michael",2022-04-28,pending rental,,
3023461438,"Hodges, Patrick",,2022-05-07,relisted,,
9790945528,"Fletcher, Margaret","Deleon, Paul",2022-06-28,pending sale,,
9790945528,"Fletcher, Margaret",,2022-07-23,relisted,,
4966572934,"Barrett, Joy","Ingram, William",2021-11-12,pending sale,,
4966572934,"Barrett, Joy",,2021-11-28,relisted,,
6471114946,"Collins, Briana","Pierce, Andrew",2022-10-29,pending rental,,
6471114946,"Collins, Briana",,2022-10-31,relisted,,
1710274970,"Hopkins, Andrew","Harris, Mason",2022-06-13,pending rental,,
1710274970,"Hopkins, Andrew",,2022-07-04,relisted,,
5587449546,"Garcia, Craig","Wilkerson, Abigail",2021-06-18,pending rental,,
5587449546,"Garcia, Craig","Wilkerson, Abigail",2021-06-26,rented,4249.05,100
3972248754,"Galvan, Alyssa","Thomas, John",2023-04-30,pending rental,,
3972248754,"Galvan, Alyssa","Thomas, John",2023-05-23,rented,4569.94,100
9178375516,"Brennan, Lindsay","Davenport, Christopher",2022-08-22,pending rental,,
9178375516,"Brennan, Lindsay",,2022-09-03,relisted,,
3704107507,"Garcia, Christopher","Vargas, Michelle",2023-05-09,pending sale,,
3704107507,"Garcia, Christopher",,2023-05-22,relisted,,
3932336626,"Shaw, Thomas","Ochoa, Maria",2024-03-24,pending sale,,
3932336626,"Shaw, Thomas",,2024-03-29,relisted,,
4702479708,"Frye, Angela","Herman, Robert",2022-11-17,pending rental,,
4702479708,"Frye, Angela",,2022-12-02,relisted,,
5751222542,"Harris, Jennifer","Anderson, Jacob",2023-08-30,pending rental,,
5751222542,"Harris, Jennifer","Anderson, Jacob",2023-09-24,rented,3185.85,100
9188464033,"Johnson, Angelica","Mills, Katie",2022-11-18,pending rental,,
9188464033,"Johnson, Angelica","Mills, Katie",2022-11-28,rented,4146.39,100
5333702893,"Shaffer, Jacqueline","Spencer, Jessica",2022-12-20,pending sale,,
5333702893,"Shaffer, Jacqueline","Spencer, Jessica",2022-12-22,sold,1796824.55,4.850556959512277
8608003224,"Campos, Michael","Lopez, Donna",2022-04-21,pending sale,,
8608003224,"Campos, Michael","Lopez, Donna",2022-04-28,sold,1091812.56,3.837890420331381
3220955760,"Marshall, Nicole","Fox, Rhonda",2022-01-05,pending sale,,
3220955760,"Marshall, Nicole",,2022-01-08,relisted,,
4653209347,"Hines, Monica","Williams, Rebecca",2021-09-04,pending rental,,
4653209347,"Hines, Monica",,2021-09-11,relisted,,
1940268740,"Brown, John","Parker, Phillip",2023-02-24,pending sale,,
1940268740,"Brown, John",,2023-03-18,relisted,,
3982485831,"Meyer, Valerie","Nixon, Jonathan",2024-02-26,pending sale,,
3982485831,"Meyer, Valerie","Nixon, Jonathan",2024-02-29,sold,467162.62,4.701230689230888
7829499435,"Miller, Alejandro","Bennett, Bryan",2023-07-08,pending rental,,
7829499435,"Miller, Alejandro",,2023-08-05,relisted,,
9579006329,"Gomez, Shannon","Campbell, Jason",2022-12-15,pending sale,,
9579006329,"Gomez, Shannon","Campbell, Jason",2022-12-19,sold,1519544.57,3.6016234746627593
8880177786,"Wood, Maria","Hancock, Rebecca",2023-10-18,pending rental,,
8880177786,"Wood, Maria",,2023-11-14,relisted,,
2674031539,"Olsen, Ann","Eaton, Ana",2024-02-19,pending rental,,
2674031539,"Olsen, Ann","Eaton, Ana",2024-03-02,rented,2966.25,100
6427279284,"Lowery, Michael","Thomas, Christina",2023-10-22,pending sale,,
6427279284,"Lowery, Michael","Thomas, Christina",2023-11-09,sold,1246937.84,5.446962267633564
8573053847,"Erickson, Dakota","Cervantes, Kristin",2021-08-31,pending rental,,
8573053847,"Erickson, Dakota",,2021-09-18,relisted,,
8808057909,"Hines, Monica","Peters, Jimmy",2022-11-20,pending sale,,
8808057909,"Hines, Monica","Peters, Jimmy",2022-12-02,sold,1132143.42,4.477987982278918
5749283692,"Campbell, Christopher","Fuller, Amy",2022-05-17,pending rental,,
5749283692,"Campbell, Christopher","Fuller, Amy",2022-06-05,rented,5304.24,100
7484661159,"Cox, Kathleen","Richardson, Todd",2022-06-26,pending sale,,
7484661159,"Cox, Kathleen",,2022-07-17,relisted,,
3834738388,"Wise, David","Henry, Matthew",2021-11-05,pending rental,,
3834738388,"Wise, David","Henry, Matthew",2021-11-11,rented,4371.15,100
8043727944,"Wilcox, Frank","Ramsey, Linda",2023-07-20,pending rental,,
8043727944,"Wilcox, Frank",,2023-08-19,relisted,,
4928071960,"Campos, Michael","Melton, Ashley",2023-11-18,pending sale,,
4928071960,"Campos, Michael","Melton, Ashley",2023-11-28,sold,1406445.11,5.0773628569500495
1029804109,"Garrett, Raymond","Campbell, Kevin",2022-05-12,pending rental,,
1029804109,"Garrett, Raymond",,2022-05-24,relisted,,
2443212928,"Vargas, Leah","Brown, Julie",2023-12-06,pending sale,,
2443212928,"Vargas, Leah","Brown, Julie",2023-12-07,sold,390477.34,5.920903099191091
8471862726,"Wood, Maria","Moore, Michael",2023-05-15,pending rental,,
8471862726,"Wood, Maria",,2023-06-02,relisted,,
3201092595,"Norris, Joshua","Cervantes, Monique",2023-08-01,pending rental,,
3201092595,"Norris, Joshua",,2023-08-21,relisted,,
4120368530,"Coffey, Patrick","Reed, Sandra",2023-04-14,pending rental,,
4120368530,"Coffey, Patrick","Reed, Sandra",2023-04-15,rented,3946.58,100
7379483659,"Brown, John","Wilson, Danielle",2023-09-02,pending rental,,
7379483659,"Brown, John","Wilson, Danielle",2023-09-03,rented,2718.55,100
9437244537,"Adams, Ashley","Ochoa, Maria",2021-04-29,pending rental,,
9437244537,"Adams, Ashley","Ochoa, Maria",2021-05-05,rented,4678.09,100
4852910651,"Gomez, Shannon","Collins, Kenneth",2022-11-05,pending rental,,
4852910651,"Gomez, Shannon",,2022-11-29,relisted,,
1742522059,"Skinner, Aaron","Mcdaniel, Victor",2022-12-05,pending rental,,
1742522059,"Skinner, Aaron","Mcdaniel, Victor",2022-12-16,rented,3449.07,100
6895301692,"Bell, Christopher","Stewart, Jessica",2021-11-14,pending sale,,
6895301692,"Bell, Christopher","Stewart, Jessica",2021-11-30,sold,1285426.44,5.1899177314540275
7409981392,"Pham, Karen","Cisneros, Melissa",2022-05-07,pending rental,,
7409981392,"Pham, Karen","Cisneros, Melissa",2022-05-19,rented,3149.37,100
9940533118,"Evans, Christina","Kane, Jeremy",2023-05-05,pending sale,,
9940533118,"Evans, Christina",,2023-06-03,relisted,,
7820725039,"Collier, James","Sanchez, Connie",2022-09-02,pending rental,,
7820725039,"Collier, James","Sanchez, Connie",2022-09-10,rented,2865.54,100
6678429180,"Coleman, Katherine","Carlson, Alexis",2023-04-22,pending sale,,
6678429180,"Coleman, Katherine","Carlson, Alexis",2023-05-06,sold,555824.54,5.609923059163622
7686730289,"Marshall, Nicole","Clark, David",2021-08-14,pending rental,,
7686730289,"Marshall, Nicole","Clark, David",2021-09-11,rented,4196.27,100
9404735525,"Watson, Samantha","Harvey, Latoya",2023-08-13,pending sale,,
9404735525,"Watson, Samantha",,2023-09-06,relisted,,
3678440066,"Gonzales, Catherine","Foley, William",2023-08-08,pending rental,,
3678440066,"Gonzales, Catherine",,2023-08-25,relisted,,
4170098491,"Taylor, Richard","Hansen, Jennifer",2023-04-12,pending sale,,
4170098491,"Taylor, Richard",,2023-05-11,relisted,,
9841512327,"Collins, Briana","Walker, John",2022-10-20,pending sale,,
9841512327,"Collins, Briana","Walker, John",2022-10-25,sold,1004192.4,5.754468778175658
2140095310,"Garcia, Hannah","Hancock, Emily",2021-11-12,pending rental,,
2140095310,"Garcia, Hannah","Hancock, Emily",2021-11-23,rented,4810.76,100
3653919393,"Grant, Douglas","Allen, Robert",2023-12-22,pending rental,,
3653919393,"Grant, Douglas",,2024-01-05,relisted,,
1329421264,"Mcgrath, Alison","Jacobs, Traci",2022-10-25,pending sale,,
1329421264,"Mcgrath, Alison","Jacobs, Traci",2022-11-21,sold,1119295.42,4.888258247961305
8447222144,"Barrett, Joy","Rich, David",2022-04-07,pending sale,,
8447222144,"Barrett, Joy",,2022-05-04,relisted,,
9020405802,"Gray, Christina","Thompson, Carolyn",2022-10-09,pending sale,,
9020405802,"Gray, Christina","Thompson, Carolyn",2022-11-01,sold,715383.63,3.497977768281271
6533078855,"Klein, Brian","Adams, Abigail",2023-01-31,pending sale,,
6533078855,"Klein, Brian",,2023-03-02,relisted,,
9511963792,"Olson, Andrea","Holloway, Ryan",2021-10-30,pending rental,,
9511963792,"Olson, Andrea","Holloway, Ryan",2021-11-12,rented,4825.7,100
8967936264,"Shaffer, Jacqueline","Aguilar, James",2022-09-20,pending rental,,
8967936264,"Shaffer, Jacqueline",,2022-10-11,relisted,,
5999891335,"Rios, Mary","Kane, Jeremy",2023-01-02,pending sale,,
5999891335,"Rios, Mary","Kane, Jeremy",2023-01-17,sold,1553265.31,3.377216110316723
3858393044,"Brown, John","Vega, Max",2024-02-26,pending sale,,
3858393044,"Brown, John","Vega, Max",2024-03-01,sold,1777286.77,4.30266972112009
3948004641,"Evans, Christina","Vega, Max",2021-06-09,pending rental,,
3948004641,"Evans, Christina","Vega, Max",2021-07-08,rented,4346.95,100
8407575464,"Dodson, Rhonda","Edwards, Andrew",2023-09-15,pending sale,,
8407575464,"Dodson, Rhonda","Edwards, Andrew",2023-09-19,sold,2009961.27,5.041146589392212
1634132708,"Wise, David","Thompson, Joshua",2021-05-09,pending rental,,
1634132708,"Wise, David",,2021-06-03,relisted,,
3330500566,"Cruz, Connie","Thomas, Antonio",2021-08-13,pending rental,,
3330500566,"Cruz, Connie",,2021-08-29,relisted,,
7098482499,"Evans, Teresa","Hall, Lauren",2023-09-06,pending sale,,
7098482499,"Evans, Teresa","Hall, Lauren",2023-09-27,sold,984020.08,5.746768227307626
6316164549,"Ross, Patricia","Johnson, Tyler",2022-03-11,pending sale,,
6316164549,"Ross, Patricia",,2022-04-09,relisted,,
1685091401,"Mccann, Wendy","Delgado, William",2021-08-11,pending rental,,
1685091401,"Mccann, Wendy",,2021-08-22,relisted,,
6958261324,"Taylor, Jessica","Ortega, Matthew",2024-02-19,pending rental,,
6958261324,"Taylor, Jessica",,2024-03-12,relisted,,
9751634494,"Garcia, Hannah","Smith, Matthew",2023-01-06,pending sale,,
9751634494,"Garcia, Hannah",,2023-02-05,relisted,,
3965035241,"Garrett, Raymond","Robertson, Tony",2023-02-28,pending sale,,
3965035241,"Garrett, Raymond","Robertson, Tony",2023-03-07,sold,1606082.2,5.337448434125235
9617723638,"Bradley, Michael","Freeman, Nicholas",2022-11-19,pending rental,,
9617723638,"Bradley, Michael",,2022-11-23,relisted,,
5680260982,"Parker, Stephanie","Horn, Robin",2022-12-08,pending sale,,
5680260982,"Parker, Stephanie","Horn, Robin",2022-12-20,sold,849371.69,5.880765127212438
5908979080,"Cruz, Connie","Williams, Megan",2021-05-04,pending rental,,
5908979080,"Cruz, Connie",,2021-05-18,relisted,,
2344846015,"Smith, Joshua","Walker, John",2022-02-25,pending rental,,
2344846015,"Smith, Joshua",,2022-03-10,relisted,,
8334490948,"Patton, Colton","Smith, David",2023-08-15,pending sale,,
8334490948,"Patton, Colton",,2023-08-26,relisted,,
7559662570,"Coffey, Patrick","Martin, Miguel",2021-05-17,pending sale,,
7559662570,"Coffey, Patrick",,2021-06-16,relisted,,
4684711282,"Walsh, Timothy","Deleon, Paul",2023-05-15,pending rental,,
4684711282,"Walsh, Timothy",,2023-06-11,relisted,,
3634046313,"Hodges, Patrick","Skinner, Lisa",2022-10-25,pending sale,,
3634046313,"Hodges, Patrick",,2022-11-08,relisted,,
4803923477,"Fry, Joseph","Cole, Audrey",2023-11-09,pending rental,,
4803923477,"Fry, Joseph",,2023-11-30,relisted,,
